Unnamed: 0,Unnamed: 1,名詞短語,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,動詞短語,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,介詞短語,Unnamed: 14,句子,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
F01029,獎勵 啊 . ,,,,,,,,,,,,,,,,,,,,
F01030,一般 獎勵 . ,,,,,,,,,,,,,,,,,,,,
F01031,可以 有 一 個 獎 盃 . ,1,,,,,,,,,,,,,,,,,,,
F01032,對 可以 獎 盃 . ,,,,,,,,,,,,,,,,,,,,
F01033,但是 這 個 . ,1,,,,,,,,,,,,,,,,,,,
F01034,第 三 名 是 黃色 的 . ,,1,1,,,,,,,,,,,,,,,,,
F01035,然後 呢 第 二 名 是 銀色 . ,,1,,,,,,,,,,,,,,,,,,
F01036,然後 第 一 名 是 金色 . ,,1,,,,,,,,,,,,,,,,,,
F01037,金色 獎牌 是  ,,,,,,,,,,,,,,,,,,,,
F01038,沒有 得名 的 . ,,,1,,,,,,,,,,,,,,,,,
F01039,欸 不會 . ,,,,,,,,,,,,,,,,,,,,
F01040,不會 沒有 得名 啊 . ,,,,,,,,,,,,,,,,,,,,
F01041,沒有 啦 ! ,,,,,,,,,,,,,,,,,,,,
F01042,因為 還有 更 多 人 . ,,,,,,,,,,,,,,,,,,1,,
F01043,沒有 獎勵 . ,,,,,,,,,,,,,,,,,,,,
F01044,就是 這樣子 繼續 . ,,,,,,,,,,,,,,,,,,,,
F01045,繼續 排 到 最後 啊 . ,,,,,,,1,,,,,,,,,,1,,,
F01046,開始 . ,,,,,,,,,,,,,,,,,,,,
F01047,然後 從 這裡 再 跳 到 這裡 再 跳 過來 . ,,,,,1,,,1,,,,1,1,,,,,,1,
F01048,就 下來 再 跳 到 這裡 . ,,,,,1,,1,,,,,,1,,,,,,,
F01049,好 的 . ,,,,,,,,,,,,,,,,,,,,
F01050,然後 . ,,,,,,,,,,,,,,,,,,,,
F01051,第 一 名 . ,,1,,,,,,,,,,,,,,,,,,
F01052,因為 看 誰 看 誰 用 到 最少 的 . ,,,1,,,,1,,,,,,,,,,,1,,
F01053,這裡 . ,,,,,1,,,,,,,,,,,,,,,
F01054,看 喔 這裡 . ,,,,,1,,,,,,,,,,,,,,,
F01055,這 超 高 的 . ,,,1,,,,,,,,,,,,,,,,,
F01056,這 肯定 會 . ,,,,,,,,,,,,,,,,,,,,
F01057,我 這樣 拉 一下 會 搖 . ,,,,,,,,,,,1,,,,,,,,1,
F01058,沒有 . ,,,,,,,,,,,,,,,,,,,,
F01059,有 喔 . ,,,,,,,,,,,,,,,,,,,,
F01060,看 喔 . ,,,,,,,,,,,,,,,,,,,,
F01061,你 看 . ,,,,,,,,,,,,,,,,,,,,
F01062,還 會 動 . ,,,,,,,,,,,,,,,,,,,,
F01063,沒有 啦 . ,,,,,,,,,,,,,,,,,,,,
F01064,擺 好 就 好 了 . ,,,,,,,1,,,,,,,,,,,,1,
F01065,這樣子 . ,,,,,,,,,,,,,,,,,,,,
F01066,這樣 才 有 . ,,,,,,,,,,,,,,,,,,,,
F01067,你 看 喔 . ,,,,,,,,,,,,,,,,,,,,
F01068,這樣子 這 是 關 . ,,,,,,,,,,,,,,,,,,,,
F01069,溜 滑梯 關 . ,,,,,,,,,,,,,,,,,,,,
F01070,你 哪裡 有 玩 . ,,,,,1,,,,,,,,,,,,,,,
F01071,這 個 積木 有 一點點 太 酷 了 吧 ! ,1,1,,,,,,,,,,,,,,,,,,
F01072,對 啊 這 有 一點點 太 酷 了 啊 . ,,1,,,,,,,,,,,,,,,,,,
F01073,你 看 喔 . ,,,,,,,,,,,,,,,,,,,,
F01074,請進 . ,,,,,,,,,,,,,,,,,,,,
F01075,請進 . ,,,,,,,,,,,,,,,,,,,,
F01076,請進 . ,,,,,,,,,,,,,,,,,,,,
F01077,心臟 有 一點點 不舒服 . ,,1,,,,,,,,,,,,,,,,,,
F01078,打針 喔 . ,,,,,,,,,,,,,,,,,,,,
F01079,打 在 屁屁 . ,,,,,,,,,,,,,1,,,,,,,
F01080,消毒 . ,,,,,,,,,,,,,,,,,,,,
F01081,沒關係 . ,,,,,,,,,,,,,,,,,,,,
F01082,來 看 耳朵 . ,,,,,,,,,,,,,,,,,,,,
F01083,看 耳朵 . ,,,,,,,,,,,,,,,,,,,,
F01084,嗯 四  ,,,,,,,,,,,,,,,,,,,,
F01085,二 十八 度 . ,,,,,,,,,,,,,,,,,,,,
F01086,太 冷 了 . ,,,,,,,,,,,,,,,,,,,,
F01087,是 不 是 感冒 了 ? ,,,,,,,,,,,,,,,,,,,,
F01088,藥 . ,,,,,,,,,,,,,,,,,,,,
F01089,好 . ,,,,,,,,,,,,,,,,,,,,
F01090,換 下一個 . ,1,,,,,,,,,,,,,,,,,,,
F01091,請進 . ,,,,,,,,,,,,,,,,,,,,
F01092,你好 像 是 有 一點點  ,,1,,,,,,,,,,,,,,,,,,
F01093,你 有一些 問題 . ,,1,,,,,,,,,,,,,,,,,,
F01094,就是 你 有 一點點 太 冷 了 . ,,1,,,,,,,,,,,,,,,,,,
F01095,看看 . ,,,,,,1,,,,,,,,,,,,,,
F01096,四十 度 . ,,,,,,,,,,,,,,,,,,,,
F01097,好像 是 三十九 度 . ,,,,,,,,,,,,,,,,,,,,
F01098,十九 度 . ,,,,,,,,,,,,,,,,,,,,
F01099,不 行 啦 . ,,,,,,,,,,,,,,,,,,,,
F01100,一定 要 打針 . ,,,,,,,,,,,,,,,,,,,,
F03001,要 用 這 個 . ,1,,,,,,,,,,,,,,,,,,,
F03002,黃色 . ,,,,,,,,,,,,,,,,,,,,
F03003,長方形 . ,,,,,,,,,,,,,,,,,,,,
F03004,藍色 . ,,,,,,,,,,,,,,,,,,,,
F03005,粉紅 . ,,,,,,,,,,,,,,,,,,,,
F03006,淺藍 . ,,,,,,,,,,,,,,,,,,,,
F03007,一零一 的 底 上面 我 要 用 這 個 . ,1,,,1,1,,,,,,,,,,,,,,,
F03008,我 想 要 用 小 一 點 . ,,,,,,,,,,,,,,,,,,,,
F03009,應該 是 這 個 . ,1,,,,,,,,,,,,,,,,,,,
F03010,這邊 有 一 個 . ,1,,,,1,,,,,,,,,,,,,,,
F03011,這裡 也 有 一 個 啊 . ,1,,,,1,,,,,,,,,,,,,,,
F03012,橋. ,,,,,,,,,,,,,,,,,,,,
F03013,來 橋 是 這樣 . ,,,,,,,,,,,,,,,,,,,,
F03014,橋 有時候 上面 也 會 有 這 個 . ,1,,,,1,,,,,,,,,,,,,,,
F03015,有 講台 . ,,,,,,,,,,,,,,,,,,,,
F03016,我 想 做 教室 . ,,,,,,,,,,,,,,,,,,,,
F03017,一 間 . ,,1,,,,,,,,,,,,,,,,,,
F03018,不 好 . ,,,,,,,,,,,,,,,,,,,,
F03019,蓋 教室 的 門 . ,,,,1,,,,,,,,,,,,,,,,
F03020,我 蓋 房子 . ,,,,,,,,,,,,,,,,,,,,
F03021,不 用 . ,,,,,,,,,,,,,,,,,,,,
F03022,為什麼 要 快 一點 . ,,,,,,,,,,,,,,,,,,,,
F03023,我 想要 蓋 小孩子 . ,,,,,,,,,,,,,,,,,,,,
F03024,我 看 過 一 個 節目 . ,1,,,,,1,,,,,,,,,,,,,,
F03025,有 講 英文 的 節目 . ,,,,1,,,,,,,,,,,,,,,,
F03026,他 把 玩具 收好 就 變 這樣 . ,,,,,,,1,,,,,,,1,,,,,1,
F03027,紅色 . ,,,,,,,,,,,,,,,,,,,,
F03028,一 棟 高樓 . ,,1,,,,,,,,,,,,,,,,,,
F03029,圓形 . ,,,,,,,,,,,,,,,,,,,,
F03030,這樣 . ,,,,,,,,,,,,,,,,,,,,
F03031,對 就 這樣子 . ,,,,,,,,,,,,,,,,,,,,
F03032,長長 的 . ,,,1,,,,,,,,,,,,,,,,,
F03033,這 個 . ,1,,,,,,,,,,,,,,,,,,,
F03034,寶石 的 形狀 . ,,,,1,,,,,,,,,,,,,,,,
F03035,我 覺得 這樣子 形狀 有 點 不 一樣 . ,,,,,,,,,,,,,,,,,,,,1
F03036,我 覺得 應該 是 這樣 . ,,,,,,,,,,,,,,,,,,,,1
F03037,裡面 有 藏 東西 . ,,,,,,,,,,,,,,,,,,,,
F03038,一 個 藏寶盒 . ,1,,,,,,,,,,,,,,,,,,,
F03039,是 藏寶盒 裡面 有 藏寶盒 . ,,,,,1,,,,,,,,,,,,,,,
F03040,你 閉上 眼睛 我 要 藏 東西 . ,,,,,,,1,,,,,,,,,,,,1,
F03041,我 說 張 開 了 再 張 開 . ,,,,,,1,1,,,,,,,,,,,,,
F03042,藏好 了 到 這 裡面 看看 . ,,,,,1,1,1,,,,,,,,,,,,,
F03043,我 知道 桌子 了 . ,,,,,,,,,,,,,,,,,,,,
F03044,桌子 長 這樣 . ,,,,,,,,,,,,,,,,,,,,
F03045,為什麼 就 只 有 我 們 啊 ? ,,,,,,,,,,,,,,,,,,,,
F03046,給 你 . ,,,,,,,,,,,,,,,,,,,,
F03047,幫 我 看病 . ,,,,,,,,,,,,,,,,,1,,,
F03048,我 不 是 小豬 妹妹 . ,,,,,,,,,,,,,,,,,,,,
F03049,我 發高燒 . ,,,,,,,,,,,,,,,,,,,,
F03050,來 媽媽 聽聽 看 心臟 有 沒有 蹦蹦跳 得 很 厲害 . ,,,,,,1,,,1,,,,,,,,,,,
F03051,不 是 是 他 . ,,,,,,,,,,,,,,,,,,,,
F03052,他 中午 都 會 吐 . ,,,,,,,,,,,,,,,,,,,,
F03053,一 到 了 中午 他 就 會 吐 . ,,,,,,,,,,,,,,,,,,,1,
F03054,吐 五 次 . ,,,,,,,,,,,1,,,,,,,,,
F03055,我 會 乖乖 吃藥 的 . ,,,,,,,,,,,,,,,,,,,,
F03056,然後 換 你 戴 著 他 . ,,,,,,1,,,,,,,,,,,1,,,
F03057,當 客人 的 在 這裡 . ,,,1,,1,,,,,,,,,,,,,,,
F03058,他 發高燒 嗎 ? ,,,,,,,,,,,,,,,,,,,,
F03059,他 在 這裡 先 給 他 吃 一 個 . ,1,,,,1,,,,,,,1,,,,,,,,
F03060,他 害怕 打針 嗎 ? ,,,,,,,,,,,,,,,,,,,,
F03061,那 我 就 送 他 一 個 糖果 . ,1,,,,,,,,,,,,,,,,,,,
F03062,他 是 醫生 . ,,,,,,,,,,,,,,,,,,,,
F03063,他 擦 個 藥膏 . ,1,,,,,,,,,,,,,,,,,,,
F03064,我 來 用 我 來 打開 yi hsiu. ,,,,,,,1,,,,,,,,,,,,,
F03065,塗 . ,,,,,,,,,,,,,,,,,,,,
F03066,就是 呢 中午 塗 一 次 晚上 塗 一 次 早上 塗 一 次 . ,,,,,,,,,,,1,,,,,,,,,
F03067,沒 辦法 . ,,,,,,,,,,,,,,,,,,,,
F03068,請  應該 請 個 三 六 天 . ,1,,,,,,,,,,,,,,,,,,,
F03069,因為 他 生病 很 嚴重 . ,,,,,,,,,,,,,,,,,,1,,
F03070,等 一下 . ,,,,,,,,,,,1,,,,,,,,,
F03071,來 我 來 檢查 牙齒 . ,,,,,,,,,,,,,,,,,,,,
F03072,他 有 沒有 蛀牙 來 . ,,,,,,,,,,,,,,,,,,,,
F03073,六 顆 蛀牙 . ,,1,,,,,,,,,,,,,,,,,,
F03074,我 幫 他 擦 乾淨 . ,,,,,,,1,,,,,,,,,,1,,,
F03075,因為 他 趁 你 睡著 的 時候 偷偷 吃 糖果 . ,,,,,,1,,,,,,,,,,,1,1,,
F03076,下 個 禮拜二 來 . ,1,,,,,,,,,,,,,,,,,,,
F03077,好 了 再 取消 . ,,,,,,,,,,,,,,,,,,,1,
F03078,如果 又 來 又 可以 再 預約 . ,,,,,,,,,,,,,,,,,,1,,
F03079,換 我 了 . ,,,,,,,,,,,,,,,,,,,,
F03080,換 他 當 病人 我 是 他 的 媽媽 . ,,,,1,,,,,,,,,,,,,1,,,
F03081,等 一下 . ,,,,,,,,,,,1,,,,,,,,,
F03082,你 是 護士 啊 . ,,,,,,,,,,,,,,,,,,,,
F03083,我 是 他 的 媽媽 ? ,,,,1,,,,,,,,,,,,,,,,
F03084,他 叫 ycl . ,,,,,,,,,,,,,,,,,,,,
F03085,他 發 很 高 的 燒 . ,,,,1,,,,,,,,,,,,,,,,
F03086,很 高 喔 . ,,,,,,,,,,,,,,,,,,,,
F03087,他 要 拿 什麼 你 就 幫 他 拿 . ,,,,,,,,,,,,,,,,,1,,1,
F03088,他 很 害怕 所以 要 先 送 他 一 個 糖果 . ,1,,,,,,,,,,,,,,,,,1,,
F03089,可是 他 的 水果 是 要 退冰 才 可以 吃 . ,,,,1,,,,,,,,,,,,,,1,1,
F03090,可以 . ,,,,,,,,,,,,,,,,,,,,
F03091,謝謝 了 醫生 . ,,,,,,,,,,,,,,,,,,,,
F03092,他 會 抱 我 . ,,,,,,,,,,,,,,,,,,,,
F03093,你 看 . ,,,,,,,,,,,,,,,,,,,,
F03094,那 等 一下 換 你 當 那 個 他 的 媽媽 好 不 好 ? ,1,,,1,,,,,,,,,,,,,1,,,
F03095,好 了 換 你 當 他 的 媽媽 . ,,,,1,,,,,,,,,,,,,1,,,
F03096,他 有 發 高燒 嗎 ? ,,,,,,,,,,,,,,,,,,,,
F03097,這 可以 換 . ,,,,,,,,,,,,,,,,,,,,
F03098,他 需要 打針 . ,,,,,,,,,,,,,,,,,1,,,
F03099,打 他 屁股 咻 . ,,,,,,,,,,,,,,,,,,,,
F03100,啊 好 害怕 那 我 送 個 糖糖 給 你 . ,1,,,,,,,,,,,,1,,,,,,,
B01001,你 猜猜 看 它 是 什麼 ? ,,,,,,1,,,,,,,,,,,,,,1
B01002,噎 我 打賭 . ,,,,,,,,,,,,,,,,,,,,
B01003,積木 . ,,,,,,,,,,,,,,,,,,,,
B01004,跟 媽咪 一起 疊 很 漂亮 的 東西 . ,,,,1,,,,,,,,,,,,,,,,
B01005,嗯 隨便 蓋 啦 . ,,,,,,,,,,,,,,,,,,,,
B01006,火車排 . ,,,,,,,,,,,,,,,,,,,,
B01007,是 鐵軌 的 隧道 . ,,,,1,,,,,,,,,,,,,,,,
B01008,這 是 火車排 的 隧道 . ,,,,1,,,,,,,,,,,,,,,,
B01009,還 有 一 個 . ,1,,,,,,,,,,,,,,,,,,,
B01010,還 要 再 一 個 . ,1,,,,,,,,,,,,,,,,,,,
B01011,你 要 再 高高 一點 . ,,,,,,,,,,,,,,,,,,,,
B01012,蓋 房子 . ,,,,,,,,,,,,,,,,,,,,
B01013,不要 . ,,,,,,,,,,,,,,,,,,,,
B01014,這 是 消防局 . ,,,,,,,,,,,,,,,,,,,,
B01015,欸 媽咪 你 也 要 蓋 你 都 沒有 幫 我 蓋 喔 . ,,,,,,,,,,,,,,,,,1,,,
B01016,高高 的 . ,,,1,,,,,,,,,,,,,,,,,
B01017,換 你 . ,,,,,,,,,,,,,,,,,,,,
B01018,你 可以 找 長長 的 東西 來 撐住 它 . ,,,,1,,,1,,,,,,,,,,1,,,
B01019,換 你 . ,,,,,,,,,,,,,,,,,,,,
B01020,好 現在 可以 開始 玩 了 喔 . ,,,,,,1,,,,,,,,,,,1,,,
B01021,這 是 雲梯車 . ,,,,,,,,,,,,,,,,,,,,
B01022,不要 . ,,,,,,,,,,,,,,,,,,,,
B01023,我 想 要 兩 個 尖尖 的 . ,1,,1,,,,,,,,,,,,,,,,,
B01024,不 可以 我 不 喜歡 用 綠色 的 . ,,,1,,,,,,,,,,,,,,,,,1
B01025,過 得 去 . ,,,,,,,,,,1,,,,,,,,,,
B01026,再 來 一 次 . ,,1,,,,,,,,,1,,,,,,,,,
B01027,媽咪 你 幫 我 蓋 . ,,,,,,,,,,,,,,,,,1,,,
B01028,不行 你 沒 有 幫 我 蓋 啊 . ,,,,,,,,,,,,,,,,,1,,,
B01029,不 用. ,,,,,,,,,,,,,,,,,,,,
B01030,嗯 好 阿 . ,,,,,,,,,,,,,,,,,,,,
B01031,可是 這裡 還 沒有 這 一 種 的 東西 . ,,1,,1,1,,,,,,,,,,,,,1,,
B01032,不 用 啦 . ,,,,,,,,,,,,,,,,,,,,
B01033,我 不想 要 這 . ,,,,,,,,,,,,,,,,,,,,
B01034,這 個 根本 就 是 消防水管 . ,1,,,,,,,,,,,,,,,,,,,
B01035,嗯 不 需要 . ,,,,,,,,,,,,,,,,,,,,
B01036,嗯 拿 掉 我們 蓋 警察局 吧 ! ,1,,,,,,1,,,,,,,,,,,,,
B01037,嗯 首先 這 兩 個 是 警察車 . ,1,,,,,,,,,,,,,,,,,,,
B01038,好 媽咪 幫 我 蓋 警察局 . ,,,,,,,,,,,,,,,,,1,,,
B01039,不 可以 . ,,,,,,,,,,,,,,,,,,,,
B01040,你 先 蓋 我 再 蓋 . ,,,,,,,,,,,,,,,,,,,1,
B01041,換 你 . ,,,,,,,,,,,,,,,,,,,,
B01042,不 對. ,,,,,,,,,,,,,,,,,,,,
B01043,警察局 需要 有 槍. ,,,,,,,,,,,,,,,,,,,,
B01044,連 著 排 . ,,,,,,,,,,,,,,,,,,,,
B01045,這 個 一樣 的 顏色 對 一樣 的 顏色 . ,1,,,1,,,,,,,,,,,,,,,,
B01046,不要 做 大 一點 . ,,,,,,,,,,,,,,,,,,,,
B01047,現在 可以 坐 進去 了 . ,,,,,,,,1,,,,,,,,,,,,
B01048,不 需要 有 屋頂 . ,,,,,,,,,,,,,,,,,,,,
B01049,別 擔心 . ,,,,,,,,,,,,,,,,,,,,
B01050,這 裡 我們 可以 進去 . ,,,,,1,,,1,,,,,,,,,,,,
B01051,嗯 媽咪 你 聽 我 說 這裡 我們 可以 進去 . ,,,,,1,,,1,,,,,,,,,1,,,
B01052,比較 好 喔 . ,,,,,,,,,,,,,,,,,,,,
B01053,然後 的 話 要 這 個 . ,1,,,,,,,,,,,,,,,,,,,
B01054,不 需要 蓋 宿舍 吧 . ,,,,,,,,,,,,,,,,,,,,
B01055,這裡 有 電梯 可以 上去 它 幾 樓 的 地方 . ,,,,1,1,,,1,,,,,,,,1,,,,
B01056,這裡 也 有 電梯 . ,,,,,1,,,,,,,,,,,1,,,,
B01057,嗯 這裡 是 到 警察局 的 辦公室 這裡 是 到 警察局 最,,,,1,1,,,,,,,,1,,,,,,,
B01058,頂樓 的 地施室. ,,,,1,,,,,,,,,,,,,,,,
B01059,地施室. ,,,,,,,,,,,,,,,,,,,,
B01060,就是 因為 如果 有 警報器 響 起來,,,,,,,1,,,,,,,,,1,,1,,
B01061,我們 把 它 東西 倒 出來 這 樣子 才 比較 方便 拿 東西 . ,,,,,,,,1,,,,,,1,,,,,1,
B01062,就 可以 去 抓 壞人 . ,,,,,,,,,,,,,,,,,,,,
B01063,就 放 在 籠子 裡 這裡 是 籠子 . ,,,,,1,,,,,,,,1,,,,,,,
B01064,所以 我們 必須 蓋 一 個 籠子 . ,1,,,,,,,,,,,,,,,,,1,,
B01065,這樣 犯人 才 不會 跑掉 . ,,,,,,,1,,,,,,,,,,,,,
B01066,嗯 這裡 是 籠子 . ,,,,,1,,,,,,,,,,,,,,,
B01067,好 了 媽咪 換 你 了 . ,,,,,,,,,,,,,,,,,,,,
B01068,睡  我 記得 我們 先 幫 他 蓋 一 個 睡覺 前 的 要 地方 . ,1,,,1,,,,,,,,,,,,,1,,,1
B01069,這 個 是 警察 叔叔 的 . ,1,,1,,,,,,,,,,,,,,,,,
B01070,還有 警察 小姐 . ,,,,,,,,,,,,,,,,,,,,
B01071,警察 小姐 . ,,,,,,,,,,,,,,,,,,,,
B01072,我 這裡 有 三 塊 . ,,1,,,1,,,,,,,,,,,,,,,
B01073,會 不 會 太 麻煩 ? ,,,,,,,,,,,,,,,,,,,,
B01074,可惡 為什麼 都 不 早 摔 ? ,,,,,,,,,,,,,,,,,,,,
B01075,我 來 . ,,,,,,,,,,,,,,,,,,,,
B01076,不 可以 還沒 完成 . ,,,,,,,1,,,,,,,,,,,,,
B01077,這邊 也 要 一 個 槍 . ,1,,,,1,,,,,,,,,,,,,,,
B01078,然後 另外 一 個 是 大 槍 . ,1,,,,,,,,,,,,,,,,,,,
B01079,不 會 好 . ,,,,,,,,,,,,,,,,,,,,
B01080,下 一 個 是 不 是 機器 . ,1,,,,,,,,,,,,,,,,,,,
B01081,蛤 我 才 不 喜歡 娃娃 . ,,,,,,,,,,,,,,,,,,,,
B01082,這 是 醫生 . ,,,,,,,,,,,,,,,,,,,,
B01083,是 醫生 . ,,,,,,,,,,,,,,,,,,,,
B01084,我 是 醫生 . ,,,,,,,,,,,,,,,,,,,,
B01085,我 是 醫生 . ,,,,,,,,,,,,,,,,,,,,
B01086,好 我 要 來 打針 囉 . ,,,,,,,,,,,,,,,,,,,,
B01087,那 看看 我 必須 用 聽診器 . ,,,,,,1,,,,,,,,,,,,,,
B01088,好 了 看 完 了 . ,,,,,,1,1,,,,,,,,,,,,,
B01089,這 是 要 . ,,,,,,,,,,,,,,,,,,,,
B01090,這 是 要 開刀 . ,,,,,,,,,,,,,,,,,,,,
B01091,喔 抱歉 . ,,,,,,,,,,,,,,,,,,,,
B01092,那 我們 來 量 體溫 . ,,,,,,,,,,,,,,,,,,,,
B01093,三十七 點 八 分 . ,,,,,,,,,,,,,,,,,,,,
B01094,對 啊 發燒 . ,,,,,,,,,,,,,,,,,,,,
B01095,我 也 可以 幫 你 貼 ok繃 . ,,,,,,,,,,,,,,,,,1,,,
B01096,那 必須 吃 藥 . ,,,,,,,,,,,,,,,,,,,,
B01097,欸 奇怪 . ,,,,,,,,,,,,,,,,,,,,
B01098,欸 藥 勒 ? ,,,,,,,,,,,,,,,,,,,,
B01099,我 沒有 看到 藥 啊 . ,,,,,,,1,,,,,,,,,,,,,
B01100,給 你 . ,,,,,,,,,,,,,,,,,,,,
B20001,東西 嗎 ? ,,,,,,,,,,,,,,,,,,,,
B20002,聽診器 . ,,,,,,,,,,,,,,,,,,,,
B20003,我 來 幫 你 擦 藥 . ,,,,,,,,,,,,,,,,,1,,,
B20004,打針. ,,,,,,,,,,,,,,,,,,,,
B20005,你 來 幫 他 打針 . ,,,,,,,,,,,,,,,,,1,,,
B20006,然後 我 來 幫 他 拔 牙齒 . ,,,,,,,,,,,,,,,,,1,,,
B20007,然後 再 幫 他 擦 藥藥 . ,,,,,,,,,,,,,,,,,1,,,
B20008,就是 要 . ,,,,,,,,,,,,,,,,,,,,
B20009,幫 他 打針 啊 ! ,,,,,,,,,,,,,,,,,1,,,
B20010,小熊維尼. ,,,,,,,,,,,,,,,,,,,,
B20011,因為 他 受傷 了! ,,,,,,,,,,,,,,,,,,,,
B20012,肚子 啦 ! ,,,,,,,,,,,,,,,,,,,,
B20013,那 就 打 腳腳. ,,,,,,,,,,,,,,,,,,,,
B20014,貼 ok繃 . ,,,,,,,,,,,,,,,,,,,,
B20015,那 我 來 幫 他 看病 喔 ! ,,,,,,,,,,,,,,,,,1,,,
B20016,生病 了 . ,,,,,,,,,,,,,,,,,,,,
B20017,抹抹 藥 ! ,,,,,,,,,,,,,,,,,,,,
B20018,抹抹 藥 ! ,,,,,,,,,,,,,,,,,,,,
B20019,開刀 ! ,,,,,,,,,,,,,,,,,,,,
B20020,因為 他 肚子 裡面 有 的 東西 所以 我 把 他 夾 出來. ,,,,1,1,,,1,,,,,,1,,,,1,,
B20021,然後 再 把 他 縫 起來 ! ,,,,,,,1,,,,,,,1,,,,,,
B20022,然後 再,,,,,,,,,,,,,,,,,,,,
B20023,擦 藥 . ,,,,,,,,,,,,,,,,,,,,
B20024,好 了. ,,,,,,,,,,,,,,,,,,,,
B20025,來 住院 . ,,,,,,,,,,,,,,,,,,,,
B20026,進來 吧! ,,,,,,,,1,,,,,,,,,,,,
B20027,好 了 . ,,,,,,,,,,,,,,,,,,,,
B20028,好 了 ! ,,,,,,,,,,,,,,,,,,,,
B20029,可以 . ,,,,,,,,,,,,,,,,,,,,
B20030,不是 啦 是 這樣 . ,,,,,,,,,,,,,,,,,,,,
B20031,是 這樣 啦 ! ,,,,,,,,,,,,,,,,,,,,
B20032,醫生 說  你 可以 回去 了 ! ,,,,,,1,,1,,,,,,,,,,,,
B20033,沒有 你 已經 一 天 了 ! ,,,,,,,,,,,,,,,,,,,,
B20034,好 好 帶 回家 ! ,,,,,,,,,,,,,,,,,,,,
B20035,出來 了 ! ,,,,,,1,,1,,,,,,,,,,,,
B20036,好 了 ! ,,,,,,,,,,,,,,,,,,,,
B20037,可以 ! ,,,,,,,,,,,,,,,,,,,,
B20038,可以 . ,,,,,,,,,,,,,,,,,,,,
B20039,我 發出 的 ! ,,,1,,,,,1,,,,,,,,,,,,
B20040,啊 拔 不 起來 . ,,,,,,,,,,1,,,,,,,,,,
B20041,結果 呢 他 們 兩  ,,,,,,,,,,,,,,,,,,,,
B20042,等 一下 你 當 他 . ,,,,,,,,,,,,,,,,,,,,
B20043,他 們 兩 個 就 睡覺 . ,1,,,,,,,,,,,,,,,,,,,
B20044,睡覺 . ,,,,,,,,,,,,,,,,,,,,
B20045,這樣子 睡. ,,,,,,,,,,,,,,,,,,,,
B20046,這樣子 睡 啦! ,,,,,,,,,,,,,,,,,,,,
B20047,天 很 熱 . ,,,,,,,,,,,,,,,,,,,,
B20048,好 早上 了! ,,,,,,,,,,,,,,,,,,,,
B20049,趕快 出去 玩. ,,,,,,,,1,,,,,,,,,1,,,
B20050,好 好玩 喔 ! ,,,,,,,,,,,,,,,,,,,,
B20051,我 早 就 吃 完 飯 然後 去 玩 回來 了 ! ,,,,,,,1,1,,,,,,,,,,1,,
B20052,你 都 還 沒 回  ,,,,,,,,,,,,,,,,,,,,
B20053,不 行 . ,,,,,,,,,,,,,,,,,,,,
B20054,不 行 . ,,,,,,,,,,,,,,,,,,,,
B20055,我 早 就 已經 醒來 出去 玩 了 ! ,,,,,,,1,1,,,,,,,,,1,,,
B20056,我 去 中正紀念堂 . ,,,,,,,,,,,,,,,,,,,,
B20057,因為 啊 你 沒 起來 啊 . ,,,,,,,,1,,,,,,,,,,1,,
B20058,我 有 叫 你 啊 ! ,,,,,,,,,,,,,,,,,,,,
B20059,我 餵 我 餵 我 餵 餵 餵 ! ,,,,,,,,,,,,,,,,,,,,
B20060,我 餵 我 餵 我 餵 餵 餵! ,,,,,,,,,,,,,,,,,,,,
B20061,我 餵 我 餵 我 噓 ! ,,,,,,,,,,,,,,,,,,,,
B20062,啊 我 掉 到 水裡 ! ,,,,,1,,,,,,,,1,,,,,,,
B20063,啊 我 跑 出來 了 ! ,,,,,,1,,1,,,,,,,,,,,,
B20064,我 餵 我 餵 我 餵 餵 餵 ! ,,,,,,,,,,,,,,,,,,,,
B20065,我 餵 我 餵 我 餵 餵 餵 ! ,,,,,,,,,,,,,,,,,,,,
B20066,我 們 倒 在 手上 好 不 好 ? ,,,,,1,,,,,,,,1,,,,,,,
B20067,丟 丟 丟 ! ,,,,,,,,,,,,,,,,,,,,
B20068,握住 了 然後 轉 轉 轉 . ,,,,,,1,1,,,,,,,,,,,1,,
B20069,我 轉 我 轉 我 轉 轉 轉 . ,,,,,,,,,,,,,,,,,,,,
B20070,積木 吧 ! ,,,,,,,,,,,,,,,,,,,,
B20071,我 們 兩  ,,,,,,,,,,,,,,,,,,,,
B20072,就 是 我 教 你 怎麼 蓋 . ,,,,,,,,,,,,,,,,,1,,,
B20073,你 先 把 這 兩 個 放 在 這裡 . ,1,,,,1,,,,,,,,1,1,,,,,,
B20074,我 先 放 然後 呢  ,,,,,,,,,,,,,,,,,,,,
B20075,你 再 把 這 個 放 在 這裡 . ,1,,,,1,,,,,,,,1,1,,,,,,
B20076,然後 你 再 把 這 放 在 這裡 好 嗎 ? ,,,,,1,,,,,,,,1,1,,,,,,
B20077,等 一下 這 個 是  ,1,,,,,,,,,,,,,,,,,,,
